row_num,file,column,issue,dimension,example
284,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1959
285,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3700
286,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6565
287,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,91
288,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,366
289,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4140
290,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1124
291,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7045
292,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3575
293,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5493
294,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4240
295,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,471
296,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
297,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1674
298,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8825
299,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,805
300,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3956
301,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1884
302,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,350
303,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7850
304,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3105
305,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5028
306,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5355
307,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1420
308,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,57
309,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5404
310,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5493
311,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5000
312,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8625
313,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1816
314,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2218
315,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1088
316,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3297
317,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1725
318,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3348
319,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6285
320,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
321,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
322,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4460
323,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1297
324,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3237
325,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2289
326,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1924
327,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6588
328,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3552
329,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1385
330,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,400
331,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3018
332,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,513
333,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-200
334,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5212
335,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
336,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5575
337,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1374
338,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6755
339,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,715
340,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5328
341,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1115
342,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3549
343,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,46
344,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6690
345,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2982
346,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,180
347,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3218
348,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,121
349,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,281
350,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
351,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1764
352,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,632
353,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7045
354,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
355,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3237
356,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1701
357,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
358,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9250
359,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2793
360,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2230
361,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,460
362,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2444
363,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,794
364,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,466
365,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
366,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
367,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,210
368,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3745
369,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,596
370,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,570
371,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1297
372,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
373,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1292
374,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
375,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
376,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1701
377,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1959
378,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2338
379,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,851
380,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1884
381,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,625
382,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,855
383,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
384,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8235
385,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2566
386,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1347
387,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3237
388,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1202
389,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-50
390,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1923
391,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3700
392,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1905
393,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3579
394,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5636
395,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1487
396,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4140
397,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,951
398,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5175
399,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,214
400,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3976
401,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4460
402,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1292
403,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6110
404,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,171
405,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3771
406,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7296
407,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2352
408,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1647
409,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4227
410,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,182
411,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1364
412,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,364
413,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1419
414,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5132
415,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,277
416,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
417,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1702
418,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
419,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
420,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1850
421,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1079
422,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5300
423,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4100
424,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,484
425,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3948
426,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1085
427,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2818
428,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2840
429,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5948
430,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6436
431,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
432,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4888
433,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3575
434,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5264
435,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,536
436,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,37
437,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3666
438,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7435
439,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5300
440,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1349
441,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2158
442,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1765
443,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2218
444,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4808
445,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1016
446,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,987
447,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3745
448,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,260
449,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2793
450,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1564
451,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2888
452,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3939
453,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-200
454,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7220
455,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,646
456,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
457,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1498
458,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8925
459,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-50
460,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1075
461,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,932
462,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1776
463,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6460
464,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
465,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1313
466,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,400
467,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4396
468,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6388
469,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,444
470,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7060
471,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5636
472,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,478
473,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2268
474,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1297
475,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,682
476,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1297
477,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4461
478,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5396
479,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6436
480,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,936
481,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-200
482,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2386
483,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3552
484,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2405
485,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
486,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6256
487,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,942
488,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4100
489,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6690
490,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
491,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2145
492,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7220
493,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-150
494,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3180
495,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5575
496,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4460
497,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,233
498,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-250
499,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
500,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5388
501,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7545
502,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4970
503,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,749
504,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
505,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7985
506,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6256
507,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,749
508,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1134
509,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1862
510,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,699
511,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,567
512,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5022
513,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-250
514,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,84
515,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,300
516,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1609
517,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1349
518,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,580
519,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3549
520,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5028
521,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2110
522,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4941
523,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
524,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1303
525,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
526,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7435
527,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3410
528,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,431
529,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4772
530,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6900
531,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9155
532,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1509
533,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3404
534,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2584
535,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
536,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,400
537,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,60
538,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6285
539,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3327
540,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,749
541,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4255
542,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2702
543,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,544
544,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1340
545,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-50
546,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1959
547,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6388
548,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1765
549,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,46
550,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5328
551,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2376
552,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3575
553,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5300
554,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2247
555,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
556,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,666
557,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,710
558,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,686
559,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1292
560,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3745
561,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,129
562,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1862
563,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5965
564,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,554
565,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1035
566,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
567,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
568,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4888
569,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,588
570,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3345
571,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7296
572,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3552
573,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4527
574,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,300
575,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2155
576,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
577,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,682
578,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,281
579,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
580,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
581,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1924
582,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,552
583,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,12
584,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3188
585,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,400
586,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7545
587,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
588,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2676
589,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7850
590,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8880
591,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5352
592,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,431
593,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5395
594,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
595,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8925
596,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,544
597,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2355
598,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
599,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,431
600,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
601,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3771
602,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5495
603,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4888
604,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1088
605,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4527
606,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2012
607,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2404
608,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5188
609,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,104
610,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,684
611,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,554
612,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4460
613,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4888
614,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7140
615,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4965
616,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5352
617,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3430
618,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
619,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4970
620,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,431
621,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
622,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2724
623,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,603
624,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
625,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4255
626,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,513
627,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1988
628,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8045
629,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5915
630,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,266
631,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1283
632,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2448
633,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,210
634,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3345
635,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5495
636,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6696
637,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7045
638,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
639,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1282
640,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
641,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2376
642,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,616
643,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,972
644,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4461
645,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1372
646,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1098
647,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3700
648,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
649,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2198
650,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,168
651,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
652,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5965
653,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5168
654,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,628
655,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1313
656,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1347
657,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,270
658,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5493
659,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,55
660,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4732
661,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1850
662,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3700
663,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,555
664,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2158
665,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,182
666,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8925
667,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,100
668,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3976
669,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3771
670,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,405
671,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5472
672,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4752
673,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1176
674,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3579
675,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3218
676,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1640
677,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3140
678,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
679,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1701
680,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,300
681,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1338
682,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3410
683,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,276
684,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,110
685,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1099
686,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2218
687,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2366
688,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1134
689,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2793
690,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4945
691,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,944
692,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4527
693,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,416
694,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5388
695,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,97
696,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
697,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2584
